f_id,current_name,correct_name,pfam_acc,introduced_release
2.1.1.259,PF29495,RMIF-2,PF29495,v293.1
2.1.1.262,PF31148,NfeD_C,PF31148,v293.1
2.1.1.266,PF30826,CTC1_2nd_plant,PF30826,v293.1
2.1.1.267,PF30830,CTC1_4th,PF30830,v293.1
2.1.1.268,PF30833,CTC1_7th,PF30833,v293.1
2.1.1.269,PF30822,CTC1_2nd,PF30822,v293.1
2.1.1.271,PF26390,MamS_MamX,PF26390,v293.1
2.1.1.272,PF28196,Magnetosome_regulatory,PF28196,v293.1
2.1.1.275,PF31102,RADX_C,PF31102,v293.1
2.1.1.286,PF29129,YLR108C_C,PF29129,v293.1
2.1.1.290,PF29066,OB_POT1_N,PF29066,v293.1
2.1.1.292,PF30365,YehQ_C,PF30365,v293.1
2.1.1.293,PF27162,OB_LytA,PF27162,v293.1
2.1.1.308,PF29856,Modigliani,PF29856,v293.1
2.1.1.311,PF31223,BRC-2_M,PF31223,v293.1
2.1.1.312,PF31228,BRC-2_C,PF31228,v293.1
2.1.1.313,PF28712,PTAC10_helical,PF28712,v293.1
2.1.1.314,PF27099,Rv1733c,PF27099,v293.1
2.1.1.323,PF27399,TP_0437,PF27399,v293.1
2.1.1.324,PF29192,S1_TP0910,PF29192,v293.1
2.1.1.327,PF27401,YpuD_C,PF27401,v293.1
2.1.1.329,PF29994,NMD3_N,PF29994,v293.1
2.1.1.332,PF30333,AllH_N,PF30333,v293.1
2.1.1.335,PF29902,YibE_N,PF29902,v293.1
2.1.1.341,PF30208,ECU03_1140,PF30208,v293.1
2.1.1.345,PF29855,PID_4_5_C,PF29855,v293.1
2.1.1.347,PF30115,PID2_N,PF30115,v293.1
2.1.1.350,PF30298,Verrocchio,PF30298,v293.1
2.1.1.376,PF25921,DUF7967,PF25921,v294
2.1.1.377,PF25948,DUF7986,PF25948,v294
2.1.1.378,PF26006,DUF7999,PF26006,v294
2.1.1.379,PF26045,OB_2TM_halo,PF26045,v294
2.1.1.380,PF26487,DUF8157_C,PF26487,v294
2.1.1.381,PF28043,KwaA,PF28043,v294
2.1.1.382,PF28814,DUF8468,PF28814,v294
2.1.1.383,PF30888,DUF8757,PF30888,v294
2.1.1.384,PF30889,DUF8758,PF30889,v294
212.1.1.48,PF28653,MTOPVIB_middle,PF28653,v293.1
212.1.1.50,PF29116,PET130,PF29116,v293.1
213.1.1.101,PF29162,RMD6,PF29162,v293.1
213.1.1.71,PF29847,KAT3,PF29847,v293.1
213.1.1.78,PF27744,MS1_N,PF27744,v293.1
213.1.1.86,PF31063,DUF8797,PF31063,v293.1
213.1.1.90,PF28379,VerG_N,PF28379,v293.1
213.1.1.93,PF29041,YOR012W_N,PF29041,v293.1
213.1.1.99,PF29820,NopP,PF29820,v293.1
214.1.1.11,PF27628,KIAA1755_N,PF27628,v293.1
216.1.1.25,PF31022,PARP6_N,PF31022,v293.1
216.1.1.29,PF26204,Med14_fung,PF26204,v293.1
216.1.1.32,PF29693,YIL161W,PF29693,v293.1
216.1.1.41,PF29959,UBS1,PF29959,v293.1
218.1.1.12,PF26684,DUF8230_N,PF26684,v294
218.1.1.9,PF27310,HrcA_C_epsilon,PF27310,v293.1
219.1.1.113,PF28979,DUF8490,PF28979,v293.1
219.1.1.116,PF28452,BIVM,PF28452,v293.1
219.1.1.117,PF30660,Mcf1_PED,PF30660,v293.1
219.1.1.121,PF29258,OTU_Vertnin,PF29258,v293.1
219.1.1.122,PF28648,DRIP1,PF28648,v293.1
219.1.1.124,PF29469,HTT_N,PF29469,v293.1
219.1.1.134,PF28265,Acyl_LnsA,PF28265,v293.1
219.1.1.136,PF25855,IpaJ_protease,PF25855,v293.1
219.1.1.152,PF26124,DUF8038,PF26124,v293.1
219.1.1.163,PF31135,Dae2,PF31135,v293.1
220.1.1.155,PF26658,PH_MADD_pen,PF26658,v293.1
220.1.1.156,PF30805,OXR1_M,PF30805,v293.1
220.1.1.157,PF29715,BBL5_2nd,PF29715,v293.1
220.1.1.161,PF26659,PH_DUOX,PF26659,v293.1
220.1.1.162,PF31014,PH_SENP67,PF31014,v293.1
220.1.1.164,PF26089,PH_Niban2,PF26089,v293.1
220.1.1.166,PF30385,TEX2_N,PF30385,v293.1
220.1.1.167,PF29707,RME-8_2nd,PF29707,v293.1
220.1.1.190,PF26660,PH_41,PF26660,v293.1
220.1.1.191,PF28624,UPF0508_PH,PF28624,v293.1
220.1.1.197,PF28623,UPF0508_C,PF28623,v293.1
220.1.1.207,PF25916,AREL1_PH-like,PF25916,v293.1
220.1.1.208,PF28207,PH_SNAP47_2nd,PF28207,v293.1
220.1.1.218,PF26661,PH_PIF6,PF26661,v293.1
220.1.1.220,PF26246,PH_DAAF9,PF26246,v293.1
220.1.1.230,PF26289,PH_38,PF26289,v293.1
220.1.1.243,PF30062,PF3D7_0207100_beta-sheet,PF30062,v293.1
220.1.1.244,PF31261,PH_STE5,PF31261,v293.1
220.1.1.245,PF29445,PH_FAR1,PF29445,v293.1
220.1.1.254,PF27726,UCP026610,PF27726,v293.1
220.1.1.277,PF30698,PH_GAC,PF30698,v293.1
220.1.1.287,PF26279,PH_37,PF26279,v293.1
220.1.1.292,PF29807,YHR131C_N,PF29807,v293.1
220.1.1.294,PF26663,PH_MUG10,PF26663,v293.1
220.1.1.303,PF26278,PH_36,PF26278,v293.1
220.1.1.305,PF26662,PH_42,PF26662,v293.1
220.1.1.313,PF27495,PM0294_C,PF27495,v293.1
220.1.1.314,PF27447,TsiV2,PF27447,v293.1
221.1.1.164,PF29299,UBL_IKK,PF29299,v293.1
221.1.1.166,PF26130,PB1-like,PF26130,v293.1
221.1.1.173,PF27753,Cramped_PI3K_like,PF27753,v293.1
221.1.1.176,PF26749,FAM111_N,PF26749,v293.1
221.1.1.180,PF25985,Ubiquitin_USP47_N,PF25985,v293.1
221.1.1.181,PF27687,ANKRD40_UBL,PF27687,v293.1
221.1.1.183,PF26970,UBL,PF26970,v293.1
221.1.1.189,PF31065,DUF8798,PF31065,v293.1
221.1.1.192,PF30837,UBR4_Ub,PF30837,v293.1
221.1.1.199,PF29076,ERG29_C,PF29076,v293.1
221.1.1.201,PF28659,GMI1_N,PF28659,v293.1
221.1.1.202,PF30122,F10E9_2_C,PF30122,v293.1
221.1.1.220,PF28438,RelA_RIS,PF28438,v293.1
221.1.1.221,PF30008,USA1_N,PF30008,v293.1
221.1.1.222,PF30004,USA1_M,PF30004,v293.1
221.1.1.223,PF30009,USA1_Ub-like,PF30009,v293.1
221.1.1.227,PF29671,Discoidin-inducing_B,PF29671,v293.1
221.1.2.18,PF29908,RluD_N,PF29908,v293.1
2.21.1.5,PF27234,MJ0013,PF27234,v294
221.15.1.2,PF26502,DUF8167_2nd,PF26502,v294
221.4.1.21,PF30669,NUDT19_Nudix,PF30669,v293.1
221.4.1.25,PF31008,ANKFN1_mid,PF31008,v293.1
221.4.1.29,PF31069,ANKFN1_ab,PF31069,v293.1
222.1.1.27,PF27832,Htd2,PF27832,v293.1
222.1.1.28,PF27762,VraC,PF27762,v293.1
223.1.1.100,PF29910,HssS_N,PF29910,v293.1
223.1.1.101,PF30734,CACHD1_mid,PF30734,v293.1
223.1.1.104,PF26965,MimR_N,PF26965,v293.1
223.1.1.110,PF30364,NarQ_GAF-like,PF30364,v293.1
223.1.1.112,PF30417,RcsD_N,PF30417,v293.1
223.1.1.113,PF30408,RcsD_peri,PF30408,v293.1
223.1.1.114,PF30393,GAF_EFCB5_1st,PF30393,v293.1
223.1.1.115,PF30396,GAF_EFCB5_2nd,PF30396,v293.1
223.1.1.117,PF30418,PdeR_N,PF30418,v293.1
223.1.1.118,PF30448,DgcQ_link,PF30448,v293.1
223.1.1.124,PF27310,HrcA_C_epsilon,PF27310,v293.1
223.1.1.130,PF26961,MimR,PF26961,v293.1
223.1.1.134,PF30516,PAS_NblS,PF30516,v293.1
223.1.1.152,PF30233,TP_0208_N,PF30233,v293.1
223.1.1.153,PF27485,TP_0593_N,PF27485,v293.1
223.1.1.160,PF31091,HyfR_N,PF31091,v293.1
223.1.1.162,PF30420,AtoS_N,PF30420,v293.1
223.1.1.98,PF30670,CACHD1_middle,PF30670,v293.1
223.2.1.64,PF27410,AF0774,PF27410,v294
223.3.1.18,PF30382,PBP1c_linker,PF30382,v293.1
225.1.1.27,PF26329,DUF8084,PF26329,v293.1
225.1.1.28,PF29744,Y4jQ_C,PF29744,v293.1
225.2.1.3,PF28727,DUF8451,PF28727,v294
226.1.1.29,PF30957,HAC6_N,PF30957,v293.1
226.1.1.32,PF28371,Clampless_N,PF28371,v293.1
226.1.1.33,PF28353,CLP1_C,PF28353,v293.1
226.1.1.48,PF26013,DUF8004,PF26013,v293.1
227.1.1.15,PF26035,DUF8010,PF26035,v293.1
227.1.1.16,PF26572,DUF8185,PF26572,v293.1
229.1.1.10,PF29595,IML1_small,PF29595,v293.1
229.1.1.13,PF25922,DUF7968,PF25922,v294
2.3.1.4,PF30598,Meteorin_C,PF30598,v293.1
2.3.1.5,PF29257,CCDC3_N,PF29257,v293.1
232.1.1.10,PF26170,RESC5,PF26170,v293.1
235.1.1.31,PF31087,LysG,PF31087,v293.1
235.1.1.33,PF31186,Endolysin,PF31186,v293.1
235.1.1.43,PF28689,LasA_N,PF28689,v293.1
236.1.1.13,PF26370,KDD_N,PF26370,v294
237.1.1.37,PF27671,YPL277C_N,PF27671,v293.1
241.1.1.16,PF28092,Treh_trans_TtfA,PF28092,v293.1
241.1.1.20,PF26204,Med14_fung,PF26204,v293.1
241.1.1.25,PF27378,SsaM,PF27378,v293.1
241.1.1.27,PF27355,MJ1278,PF27355,v293.1
241.1.1.30,PF26556,DUF8183,PF26556,v294
241.15.1.6,PF27355,MJ1278,PF27355,v293.1
241.2.1.6,PF26204,Med14_fung,PF26204,v293.1
242.1.1.10,PF26411,LAGLIDADG_4,PF26411,v294
242.2.1.7,PF26577,TSEN34_N,PF26577,v293.1
242.2.1.8,PF28790,Sun1,PF28790,v293.1
243.1.1.100,PF26533,NTF2_6,PF26533,v293.1
243.1.1.102,PF28180,EF0163,PF28180,v293.1
243.1.1.103,PF30257,RsgI9_C,PF30257,v293.1
243.1.1.115,PF29733,YddI,PF29733,v293.1
243.1.1.116,PF29059,AIM39_C,PF29059,v293.1
243.1.1.122,PF28340,TIN1,PF28340,v293.1
243.11.1.4,PF29632,EnP1_C,PF29632,v293.1
243.1.1.75,PF26530,NTF2_3,PF26530,v293.1
243.1.1.76,PF25976,LpqB_N,PF25976,v293.1
243.1.1.77,PF29518,Rv1363c_MT1408,PF29518,v293.1
243.1.1.78,PF26534,NTF2_7,PF26534,v293.1
243.1.1.80,PF26580,Mtb12_C,PF26580,v293.1
243.1.1.81,PF27546,MICAH,PF27546,v293.1
243.1.1.82,PF26529,NTF2_2_,PF26529,v293.1
243.1.1.83,PF26061,DUF8021,PF26061,v293.1
243.1.1.85,PF26531,NTF2_4,PF26531,v293.1
243.1.1.90,PF26525,DUF8174,PF26525,v293.1
243.1.1.92,PF26366,DUF8094,PF26366,v293.1
243.1.1.94,PF26532,NTF2_5,PF26532,v293.1
243.1.1.95,PF26528,SnoaL_6,PF26528,v293.1
243.3.1.55,PF27063,RsmA_C,PF27063,v293.1
243.3.1.62,PF26138,DUF8040,PF26138,v293.1
243.3.1.64,PF29059,AIM39_C,PF29059,v293.1
243.3.1.70,PF30099,C03B1_N,PF30099,v293.1
243.3.1.72,PF29898,YfhP_M,PF29898,v293.1
243.3.1.80,PF30787,DUF8738,PF30787,v294
243.6.1.11,PF31203,DDB_G0293016,PF31203,v293.1
244.1.1.33,PF30157,MauJ_N,PF30157,v293.1
244.4.1.4,PF27537,HoxH,PF27537,v293.1
246.3.1.17,PF27823,SCD2_helical_N,PF27823,v293.1
2484.1.1.205,PF27035,MutS5_N,PF27035,v293.1
2484.1.1.215,PF27041,ZBED1_RNase-like,PF27041,v293.1
2484.1.1.219,PF29688,TnsB_C,PF29688,v293.1
2484.1.1.220,PF27033,DUF8340,PF27033,v293.1
2484.1.1.223,PF27036,TreT-like_N,PF27036,v293.1
2484.1.1.230,PF27073,FAM200-ZBED5_RNase-like,PF27073,v293.1
2484.1.1.236,PF27940,C21orf140-like,PF27940,v293.1
2484.1.1.250,PF27046,FAM200-GTF2IRD2-like,PF27046,v293.1
2484.1.1.251,PF26691,Adenylate_cycl_4th,PF26691,v293.1
2484.1.1.259,PF26742,DUF8247,PF26742,v293.1
2484.1.1.261,PF27038,DUF8569,PF27038,v293.1
2484.1.1.262,PF27037,DUF8341,PF27037,v293.1
2484.1.1.266,PF27040,DUF8342,PF27040,v293.1
2484.1.1.272,PF30715,DUF8701,PF30715,v293.1
2484.1.1.292,PF26630,DUF8203,PF26630,v293.1
2484.1.1.317,PF28925,KIAA1586_C,PF28925,v293.1
2484.1.1.342,PF29288,3H_bundle_halo,PF29288,v294
2484.5.1.4,PF27608,RNaseH_ERVK-8,PF27608,v293.1
2485.1.1.101,PF31104,KCTD10_C-like,PF31104,v293.1
2485.1.1.105,PF29430,HcaD_C,PF29430,v293.1
2485.1.1.107,PF30536,MDH1B_N,PF30536,v293.1
2485.1.1.108,PF29046,R05D3_N,PF29046,v293.1
2485.1.1.109,PF26957,Thioredoxin-like_C,PF26957,v293.1
2485.1.1.110,PF26958,tRNA-like_Thioredoxin-liek,PF26958,v293.1
2485.1.1.111,PF26234,TXNDC11_2nd,PF26234,v293.1
2485.1.1.112,PF29117,SUP10_glrx,PF29117,v293.1
2485.1.1.118,PF26959,Thioredoxin-like_N,PF26959,v293.1
2485.1.1.119,PF26981,Thioredoxin-like_PDI,PF26981,v293.1
2485.1.1.123,PF26962,DUF8302,PF26962,v293.1
2485.1.1.146,PF27502,MadH_C,PF27502,v293.1
2485.1.1.159,PF26971,TM-like_Thioredoxin-like_C,PF26971,v293.1
2485.1.1.168,PF26193,DUF8045,PF26193,v294
2485.3.1.19,PF30928,Pa193_gp26,PF30928,v293.1
2486.1.1.18,PF31063,DUF8797,PF31063,v293.1
2487.1.1.23,PF26053,Arp1_N,PF26053,v293.1
2488.1.1.19,PF27710,TRM10_TRM10A,PF27710,v293.1
2488.1.1.23,PF27368,TRM10_N,PF27368,v293.1
2488.1.1.31,PF27379,TRM10_Arch_N,PF27379,v294
2488.1.1.32,PF27381,TRM10_Arch_C,PF27381,v294
2490.3.1.5,PF29471,Ribosomal_uL15_N,PF29471,v293.1
2490.3.1.7,PF27056,Ribosomal_L15_epsilon,PF27056,v293.1
2492.1.1.45,PF26947,CDL,PF26947,v293.1
2492.1.1.49,PF26560,UFSP2_MPN_insect,PF26560,v293.1
2492.1.1.53,PF27215,EspK_C,PF27215,v293.1
2492.1.1.62,PF26422,Halo_JAB_MPN,PF26422,v294
2498.1.1.101,PF30221,DUF8614,PF30221,v293.1
2498.1.1.102,PF30906,Con-13,PF30906,v293.1
2498.1.1.122,PF29448,SWP7,PF29448,v293.1
2498.1.1.124,PF29610,Mycolysin_C,PF29610,v293.1
2498.1.1.155,PF30956,SPBPB7E8,PF30956,v293.1
2498.1.1.93,PF29156,TMEM177,PF29156,v293.1
2498.1.1.94,PF26320,Peptidase_M27_Wo,PF26320,v293.1
2498.1.1.99,PF29194,Peptidase_M3_N_2,PF29194,v293.1
2498.2.1.8,PF29164,FD_BcsB_1st,PF29164,v293.1
2498.2.1.9,PF29166,FD_BcsB_2nd,PF29166,v293.1
252.2.1.7,PF30395,Phage_integr_N,PF30395,v293.1
252.2.1.9,PF27551,XisAC_N,PF27551,v293.1
2.6.1.5,PF30352,SIMR_M,PF30352,v293.1
2.6.1.6,PF29855,PID_4_5_C,PF29855,v293.1
263.1.1.6,PF27048,EIN3_N,PF27048,v293.1
269.1.1.9,PF29320,BAM2_N,PF29320,v293.1
273.1.1.4,PF25884,At5g19230,PF25884,v293.1
273.1.1.5,PF29714,ES15,PF29714,v293.1
274.1.1.51,PF27121,PpdB,PF27121,v293.1
274.1.1.52,PF26697,ComGC_C,PF26697,v293.1
274.1.1.54,PF29911,YPR027C,PF29911,v293.1
274.1.1.60,PF27610,YphF_N,PF27610,v293.1
275.1.1.10,PF31083,DUF8806,PF31083,v293.1
281.1.1.5,PF30389,Aldolase_II_2,PF30389,v294
2.8.1.4,PF30374,Tnp_IS481_C,PF30374,v293.1
283.2.1.10,PF29514,E217_gp31_C,PF29514,v293.1
283.2.1.8,PF29994,NMD3_N,PF29994,v293.1
284.1.1.22,PF30804,HelD_N,PF30804,v293.1
284.1.1.27,PF27392,TP_0929_3rd,PF27392,v293.1
284.1.3.13,PF30019,Spc25_C_drosophila,PF30019,v293.1
284.4.1.2,PF28923,Icarapin_C,PF28923,v293.1
292.2.1.15,PF29923,SHU1,PF29923,v293.1
295.1.1.27,PF25991,KhtT_N,PF25991,v293.1
295.1.1.28,PF26668,DUF8223,PF26668,v293.1
295.1.1.31,PF30059,DIA2_,PF30059,v293.1
295.1.1.43,PF29940,TP_0772,PF29940,v293.1
295.1.1.44,PF29049,At3g54730_beta,PF29049,v293.1
295.1.1.45,PF30238,YehK,PF30238,v293.1
295.1.1.55,PF26414,DUF8109,PF26414,v294
296.1.1.3,PF26540,GcpE_C,PF26540,v293.1
300.1.1.20,PF30425,YjiV_C,PF30425,v293.1
3003.1.1.6,PF26063,MCMDC2_N,PF26063,v293.1
3006.1.1.5,PF30285,LSM12_C,PF30285,v293.1
3009.2.1.2,PF26309,DUF8082,PF26309,v293.1
3012.1.1.11,PF27677,EGY3_M,PF27677,v293.1
3012.1.1.12,PF26571,VldE,PF26571,v293.1
3012.1.1.19,PF27313,AF_0136_C,PF27313,v294
3014.1.1.2,PF28692,LD_N,PF28692,v293.1
301.7.1.8,PF29624,CnbZ,PF29624,v293.1
3018.1.1.3,PF28558,TilS_SCL,PF28558,v293.1
3019.1.1.10,PF29548,E217_gp31_insert,PF29548,v293.1
302.1.1.3,PF29551,Terminus,PF29551,v293.1
304.109.1.10,PF27137,YNQ4_C,PF27137,v293.1
304.110.1.8,PF28302,FLJ43738_C,PF28302,v293.1
304.117.1.5,PF28298,SPG5_C,PF28298,v293.1
304.120.1.10,PF25904,Tmrp11_N,PF25904,v293.1
304.120.1.12,PF26955,ACT_13,PF26955,v293.1
304.120.1.15,PF29952,KIAA1549_1st,PF29952,v293.1
304.120.1.17,PF28943,PepS8_pro_Ba,PF28943,v293.1
304.12.1.18,PF27325,MJ0538,PF27325,v294
304.126.1.6,PF30496,Cys_Met_Meta_N,PF30496,v293.1
304.130.1.3,PF30953,TAD3_N,PF30953,v293.1
304.134.1.3,PF26798,ACT_10,PF26798,v294
304.139.1.8,PF27225,AF_1859_N,PF27225,v294
304.147.1.3,PF26919,ABC-like_C,PF26919,v293.1
304.151.1.4,PF25899,DUF7959,PF25899,v293.1
304.151.1.6,PF29952,KIAA1549_1st,PF29952,v293.1
304.156.1.5,PF31086,TraSA_N,PF31086,v293.1
304.160.1.3,PF28298,SPG5_C,PF28298,v293.1
304.163.1.3,PF31118,ABC_FlqE_C,PF31118,v293.1
304.163.1.4,PF30808,DUF8746,PF30808,v293.1
304.166.1.10,PF29951,KIAA1549_3rd,PF29951,v293.1
304.166.1.9,PF29949,Nup54_a-b,PF29949,v293.1
304.19.1.3,PF30773,DUF8729,PF30773,v293.1
304.22.1.2,PF26257,DUF8061,PF26257,v294
304.24.1.28,PF30953,TAD3_N,PF30953,v293.1
304.24.1.35,PF26955,ACT_13,PF26955,v293.1
304.24.1.43,PF25930,DUF7975,PF25930,v294
304.24.1.44,PF27325,MJ0538,PF27325,v294
304.28.1.29,PF27591,TRA2_4th,PF27591,v293.1
304.3.1.12,PF27530,HMA_AllF_N,PF27530,v293.1
304.3.1.13,PF28947,DUF8483,PF28947,v293.1
304.3.1.15,PF31052,DUF8791,PF31052,v293.1
304.31.1.5,PF29031,KH_KHD4,PF29031,v293.1
304.4.1.70,PF29828,DUF8589,PF29828,v293.1
304.4.1.72,PF29523,YLL032C_C,PF29523,v293.1
304.4.1.74,PF28943,PepS8_pro_Ba,PF28943,v293.1
304.4.1.77,PF28312,FANCB_middle,PF28312,v293.1
304.4.1.86,PF27325,MJ0538,PF27325,v294
304.47.1.5,PF29544,Trcg1_M,PF29544,v293.1
304.47.1.6,PF27810,MSB2_C,PF27810,v293.1
304.48.1.60,PF29872,BcsE_C,PF29872,v293.1
304.48.1.76,PF29845,PUB_ORF2p,PF29845,v293.1
304.48.1.87,PF28514,DUF8422,PF28514,v293.1
304.48.1.91,PF29796,TP_0123_N,PF29796,v293.1
304.48.1.92,PF30234,TP_0208_C,PF30234,v293.1
304.49.1.5,PF27810,MSB2_C,PF27810,v293.1
304.51.1.18,PF28298,SPG5_C,PF28298,v293.1
304.51.1.21,PF27225,AF_1859_N,PF27225,v293.1
304.51.1.22,PF29613,AF_1859_C,PF29613,v293.1
304.5.1.26,PF30953,TAD3_N,PF30953,v293.1
304.56.1.8,PF28298,SPG5_C,PF28298,v293.1
304.60.1.12,PF29803,CBT1,PF29803,v293.1
304.60.1.13,PF26916,DUF8275,PF26916,v293.1
304.60.1.9,PF28227,MRPL11_C,PF28227,v293.1
304.7.1.21,PF30773,DUF8729,PF30773,v293.1
304.7.1.24,PF30120,SUBPM,PF30120,v293.1
304.7.1.27,PF27210,Y4kK_2nd,PF27210,v293.1
304.7.1.28,PF28943,PepS8_pro_Ba,PF28943,v293.1
304.7.1.29,PF25904,Tmrp11_N,PF25904,v293.1
304.7.1.31,PF26036,Peptidase_inhib_put,PF26036,v294
304.8.1.103,PF26954,ACT_12,PF26954,v293.1
304.8.1.105,PF30953,TAD3_N,PF30953,v293.1
304.8.1.126,PF26475,DUF8148_C,PF26475,v294
304.8.1.74,PF26539,ACT_YhiD_C,PF26539,v293.1
304.8.1.76,PF28943,PepS8_pro_Ba,PF28943,v293.1
304.8.1.82,PF27325,MJ0538,PF27325,v293.1
304.8.1.83,PF25904,Tmrp11_N,PF25904,v293.1
304.8.1.88,PF30197,MSS18,PF30197,v293.1
304.8.1.90,PF29741,R1_ORF1_N,PF29741,v293.1
304.8.1.93,PF29153,RCN2_N,PF29153,v293.1
304.8.1.96,PF26798,ACT_10,PF26798,v293.1
304.8.1.99,PF26946,ACT_11,PF26946,v293.1
304.9.1.103,PF26763,Whi3-like_N,PF26763,v293.1
304.9.1.106,PF28977,DUF8489,PF28977,v293.1
304.9.1.109,PF28459,PET54_N,PF28459,v293.1
304.9.1.110,PF28333,RBM48_helical,PF28333,v293.1
304.9.1.111,PF28940,RRM_PARN_C,PF28940,v293.1
304.9.1.126,PF29325,RRM_MUD2_N,PF29325,v293.1
304.9.1.159,PF29309,RRM_MUD2_2nd,PF29309,v293.1
304.9.1.161,PF30126,YHR127W_C,PF30126,v293.1
304.9.1.163,PF30026,YIL055C_N,PF30026,v293.1
304.9.1.164,PF30028,YIL055C_C,PF30028,v293.1
304.9.1.176,PF29153,RCN2_N,PF29153,v293.1
304.9.1.182,PF30082,Tumorous_testis_C,PF30082,v293.1
304.9.1.187,PF29450,RRM_NXF1-2,PF29450,v293.1
304.9.1.77,PF28441,RRM_11,PF28441,v293.1
304.9.1.78,PF28978,RRM_SRRT,PF28978,v293.1
304.9.1.79,PF28976,RRM_ACIN1,PF28976,v293.1
304.9.1.80,PF27577,ESF2_C,PF27577,v293.1
304.9.1.84,PF28975,RRM_R3HCC1L,PF28975,v293.1
304.9.1.85,PF28947,DUF8483,PF28947,v293.1
304.9.1.86,PF26088,RRM_LARP4,PF26088,v293.1
304.9.1.87,PF30891,SorCS_stalk,PF30891,v293.1
304.9.1.90,PF29326,RRM_MUD2_C,PF29326,v293.1
304.9.1.92,PF30866,NUP53_M,PF30866,v293.1
304.9.1.96,PF26250,RRM_RdRP1_2,PF26250,v293.1
304.9.1.99,PF29396,F07F6_N,PF29396,v293.1
305.1.1.10,PF27806,HxsD,PF27806,v294
305.2.1.3,PF27806,HxsD,PF27806,v294
306.10.1.5,PF31088,KCTD6_C,PF31088,v293.1
306.10.1.6,PF28980,Q4D6Q6,PF28980,v293.1
306.5.1.2,PF28980,Q4D6Q6,PF28980,v293.1
3070.1.1.16,PF30637,Alg8_N,PF30637,v293.1
3070.1.1.18,PF26674,Prophage_tail_N2,PF26674,v293.1
307.1.1.11,PF31190,Lys_phage,PF31190,v293.1
3071.1.1.7,PF30637,Alg8_N,PF30637,v293.1
3077.1.1.3,PF29636,DUF8576,PF29636,v293.1
3079.1.1.3,PF30639,DUF8684,PF30639,v293.1
3090.1.1.2,PF30034,Microplusin,PF30034,v293.1
310.1.1.5,PF26758,DALR_N,PF26758,v293.1
310.2.1.35,PF28954,SHE10_OSW_C,PF28954,v293.1
310.2.1.39,PF25974,GVIN1,PF25974,v293.1
310.3.1.13,PF27677,EGY3_M,PF27677,v293.1
310.3.1.15,PF28880,T2SSM_N,PF28880,v293.1
310.3.1.16,PF30974,DUF8772,PF30974,v293.1
310.3.1.27,PF26272,DUF8073_N,PF26272,v294
3110.1.1.10,PF30401,ArnT_C_2,PF30401,v293.1
3110.1.1.15,PF30772,DUF8728,PF30772,v293.1
3110.1.1.16,PF27383,SF2091,PF27383,v293.1
3110.1.1.18,PF29470,Ccs4_C,PF29470,v293.1
3110.1.1.21,PF29526,DUF8559,PF29526,v294
3114.1.1.4,PF30893,FNDC3_N,PF30893,v293.1
3114.1.1.5,PF25833,Fn3_SaeA_3rd,PF25833,v293.1
3115.1.1.10,PF27430,YdfE_N,PF27430,v293.1
3115.1.1.12,PF30567,DUF8634,PF30567,v294
3115.5.1.2,PF27350,AF_1447,PF27350,v294
3115.6.1.2,PF28597,T2SSF_N,PF28597,v293.1
3121.1.1.11,PF27961,CSNKA2IP,PF27961,v293.1
3121.1.1.17,PF26502,DUF8167_2nd,PF26502,v294
312.1.1.18,PF26217,GDPGP1_N,PF26217,v293.1
312.1.1.19,PF26216,GDPGP1_C,PF26216,v293.1
3156.1.1.21,PF28132,DDB_G0273449,PF28132,v293.1
3156.1.1.22,PF31048,DUF8788,PF31048,v293.1
3156.1.1.27,PF26737,Ig_GNPTAB,PF26737,v293.1
3156.1.1.28,PF28666,DD3_cupredoxin,PF28666,v293.1
316.1.1.56,PF26128,Gad2,PF26128,v293.1
316.1.1.68,PF28438,RelA_RIS,PF28438,v293.1
316.1.1.73,PF29692,YEL028W_C,PF29692,v293.1
3186.1.1.4,PF28283,SsaP,PF28283,v293.1
3187.1.1.21,PF28481,EFCAB5_C,PF28481,v293.1
3187.1.1.31,PF27241,CLIP1,PF27241,v293.1
3187.1.1.34,PF26346,Plectin_PPL,PF26346,v293.1
319.1.1.13,PF26144,ACL_Hsps-like,PF26144,v293.1
319.1.1.15,PF27746,Small_heat_shock_put,PF27746,v293.1
319.1.1.16,PF26059,DUF8020,PF26059,v293.1
319.1.1.18,PF31004,IDM_C,PF31004,v293.1
319.1.1.19,PF29696,BTN2-like_N,PF29696,v293.1
319.1.1.23,PF29697,GerT_C,PF29697,v293.1
320.1.1.11,PF27261,DEXH1_3_5_N,PF27261,v293.1
320.4.1.7,PF26117,TTC28_C,PF26117,v293.1
320.4.1.8,PF27588,PF3D7_0210200_6th,PF27588,v293.1
322.1.1.4,PF27497,TP_0747_N,PF27497,v293.1
322.1.1.5,PF29819,TP_0747_C,PF29819,v293.1
323.1.1.33,PF27279,DdaG_C,PF27279,v293.1
323.1.1.35,PF27502,MadH_C,PF27502,v293.1
3235.1.1.25,PF27569,SCAR_helical,PF27569,v293.1
3245.1.1.7,PF26030,RUNDC1,PF26030,v293.1
3249.1.1.2,PF31140,GEP3_C,PF31140,v293.1
325.1.1.13,PF29932,LdmS_C,PF29932,v293.1
325.1.6.6,PF26730,LECT2_C,PF26730,v293.1
325.1.6.9,PF26482,DUF8155,PF26482,v294
